Document Title,Topic 0 Weight,Topic 1 Weight,Topic 2 Weight,Topic 3 Weight,Topic 4 Weight,Topic 5 Weight,Topic 6 Weight,Topic 7 Weight,Topic 8 Weight,Topic 9 Weight,Topic 10 Weight,Topic 11 Weight,Topic 12 Weight,Topic 13 Weight,Topic 14 Weight
Voyant分析用最終版_0674,4.273504,2.849003,2.849003,2.849003,2.849003,2.849003,2.849003,43.304843,9.97151,6.837607,2.849003,2.849003,2.849003,2.849003,7.122507
Voyant分析用最終版_0675,2.849003,7.977208,2.849003,2.849003,3.133903,2.849003,2.849003,35.042736,5.413105,5.982906,10.826211,2.849003,2.849003,2.849003,8.831909
Voyant分析用最終版_0676,1.996008,1.996008,2.39521,1.996008,12.37525,1.996008,2.794411,34.131736,14.371258,10.379241,7.185629,1.996008,1.996008,1.996008,2.39521
Voyant分析用最終版_0677,5.629139,3.97351,3.311258,3.311258,3.311258,3.311258,3.311258,5.960265,23.509933,8.278146,3.642384,3.311258,22.18543,3.311258,3.642384
Voyant分析用最終版_0678,3.89105,3.89105,3.89105,5.447471,3.89105,3.89105,4.669261,3.89105,7.782101,26.070037,11.284047,3.89105,9.727626,3.89105,3.89105
Voyant分析用最終版_0679,0.869565,34.521738,0.869565,4.956522,35.652173,0.869565,0.869565,0.869565,7.391304,3.304348,0.869565,1.478261,1.913044,1.304348,4.26087
Voyant分析用最終版_0680,3.30033,12.541254,3.30033,3.30033,39.273927,6.270627,3.30033,3.30033,3.30033,3.30033,4.290429,3.30033,3.30033,3.30033,4.620462
Voyant分析用最終版_0681,4.032258,6.854839,8.064516,4.032258,8.064516,4.032258,4.032258,4.032258,6.854839,4.032258,7.258064,4.032258,13.306452,15.322581,6.048387
Voyant分析用最終版_0682,3.809524,3.174603,3.174603,3.174603,4.761905,3.174603,3.492064,11.428572,3.174603,30.793652,6.984127,3.174603,13.333334,3.174603,3.174603
Voyant分析用最終版_0683,4.098361,4.098361,4.098361,5.327869,18.442623,4.098361,4.098361,4.918033,4.098361,14.344262,4.098361,4.098361,15.983607,4.098361,4.098361
Voyant分析用最終版_0684,2.28833,2.28833,2.974828,2.28833,14.645308,2.28833,2.28833,5.949657,38.67277,2.28833,2.974828,2.28833,14.187643,2.28833,2.28833
Voyant分析用最終版_0685,11.688311,3.246753,6.493507,3.246753,3.246753,3.571429,20.12987,3.246753,3.246753,5.519481,10.064935,10.714286,4.87013,3.246753,7.467532
Voyant分析用最終版_0686,4.504504,4.954955,4.504504,4.504504,4.504504,4.504504,27.477476,4.504504,6.306306,4.504504,9.009009,7.207207,4.504504,4.504504,4.504504
Voyant分析用最終版_0687,3.184713,3.184713,3.184713,16.242038,7.006369,3.184713,3.821656,3.821656,3.184713,24.840765,3.821656,9.235669,3.184713,3.184713,8.917198
Voyant分析用最終版_0688,5.220884,4.016064,4.016064,4.016064,4.016064,4.016064,4.016064,4.016064,4.016064,16.064256,9.236947,4.016064,25.301206,4.016064,4.016064
Voyant分析用最終版_0689,2.785515,2.785515,2.785515,2.785515,21.72702,2.785515,3.342618,7.520892,3.899721,20.612814,5.849582,7.520892,10.027855,2.785515,2.785515
Voyant分析用最終版_0690,7.196969,3.787879,6.060606,3.787879,25,3.787879,3.787879,5.303031,3.787879,3.787879,7.196969,4.166667,14.772727,3.787879,3.787879
Voyant分析用最終版_0691,4.081633,6.122449,4.081633,4.081633,14.693877,4.081633,4.081633,4.081633,23.673469,4.081633,10.204082,4.081633,4.081633,4.489796,4.081633
Voyant分析用最終版_0692,3.355705,3.355705,7.04698,3.355705,6.375839,3.355705,3.355705,3.355705,13.422818,3.355705,11.073825,7.04698,17.114094,11.073825,3.355705
Voyant分析用最終版_0693,4.21286,3.991131,2.217295,2.217295,2.217295,2.217295,2.217295,17.960088,2.217295,40.354767,4.21286,2.217295,2.217295,2.217295,9.312639
Voyant分析用最終版_0694,1.73913,1.73913,1.73913,2.956522,2.434783,1.73913,3.478261,6.782608,18.608695,49.391305,1.73913,1.73913,2.434783,1.73913,1.73913
Voyant分析用最終版_0695,1.658375,1.658375,2.819237,4.64345,8.789387,1.658375,12.935324,1.658375,49.91708,2.819237,3.980099,1.658375,2.487562,1.658375,1.658375
Voyant分析用最終版_0696,5,5,5,5,22.5,5,5,5,5,12.5,5,5,5,5,5
Voyant分析用最終版_0697,3.816794,10.687023,3.816794,3.816794,3.816794,3.816794,3.816794,6.10687,22.900763,3.816794,3.816794,3.816794,17.938931,3.816794,4.198473
Voyant分析用最終版_0698,3.58423,5.734767,3.58423,3.58423,3.58423,3.58423,3.58423,3.58423,25.089607,9.677419,3.58423,3.58423,17.921147,5.734767,3.58423
Voyant分析用最終版_0699,3.194888,3.194888,14.696486,3.194888,11.501598,4.472844,4.472844,3.194888,3.194888,3.194888,5.750799,3.194888,15.335463,14.696486,6.709265
Voyant分析用最終版_0700,3.831417,3.831417,3.831417,3.831417,3.831417,3.831417,3.831417,13.409962,3.831417,22.222222,3.831417,3.831417,18.390805,3.831417,3.831417
Voyant分析用最終版_0701,2.475248,2.475248,2.475248,2.475248,13.613862,3.217822,3.465347,3.960396,26.980197,20.544554,2.475248,8.415841,2.475248,2.475248,2.475248
Voyant分析用最終版_0702,4.065041,9.756097,4.065041,4.065041,32.520324,4.065041,4.065041,4.065041,4.065041,4.878049,6.097561,4.065041,4.065041,4.065041,6.097561
Voyant分析用最終版_0703,0.869565,49.47826,2.869565,13.652174,0.869565,0.869565,0.869565,0.869565,8.608696,2.521739,1.130435,1.130435,0.869565,14.521739,0.869565
Voyant分析用最終版_0704,2.386635,3.102625,2.386635,8.114559,32.458234,2.386635,2.386635,10.26253,2.386635,22.195704,2.386635,2.386635,2.386635,2.386635,2.386635
Voyant分析用最終版_0705,2.375297,2.612827,4.038005,2.375297,41.092637,4.038005,2.375297,4.275534,2.375297,17.577197,2.375297,2.375297,7.363421,2.375297,2.375297
Voyant分析用最終版_0706,3.496503,3.496503,3.496503,5.244755,7.692308,3.496503,3.496503,3.496503,3.496503,18.531469,3.496503,3.496503,19.58042,12.937063,4.545455
Voyant分析用最終版_0707,3.690037,3.690037,3.690037,3.690037,4.428044,3.690037,22.878228,3.690037,6.273062,3.690037,3.690037,25.09225,3.690037,3.690037,4.428044
Voyant分析用最終版_0708,3.89105,3.89105,3.89105,3.89105,3.89105,4.280156,3.89105,13.229571,3.89105,31.906614,3.89105,3.89105,7.782101,3.89105,3.89105
Voyant分析用最終版_0709,4.291845,4.72103,4.291845,4.72103,18.025751,4.291845,4.72103,4.291845,4.291845,18.454936,4.291845,4.291845,10.729614,4.291845,4.291845
Voyant分析用最終版_0710,4.048583,4.048583,4.453441,4.048583,4.048583,4.048583,4.048583,4.048583,12.955466,17.408907,4.048583,4.048583,20.647773,4.048583,4.048583
Voyant分析用最終版_0711,3.194888,3.194888,3.194888,3.514377,22.044729,3.194888,3.194888,18.210863,3.833866,13.41853,5.43131,3.194888,7.987221,3.194888,3.194888
Voyant分析用最終版_0712,4.255319,4.255319,4.255319,4.255319,4.255319,5.106383,4.255319,4.255319,18.297872,5.531915,4.255319,4.255319,24.255319,4.255319,4.255319
Voyant分析用最終版_0713,3.058104,3.058104,3.058104,3.058104,7.339449,3.058104,3.058104,10.703364,9.174312,16.513762,8.868501,3.058104,19.877675,3.058104,3.058104
Voyant分析用最終版_0714,4.807692,5.769231,22.596154,4.807692,7.211538,9.615385,4.807692,5.288462,4.807692,4.807692,4.807692,4.807692,6.25,4.807692,4.807692
Voyant分析用最終版_0715,7.197943,2.570694,6.940874,4.884319,2.570694,2.570694,38.046274,2.570694,3.084833,10.539846,3.084833,8.226221,2.570694,2.570694,2.570694
Voyant分析用最終版_0716,3.311258,9.933775,18.21192,3.311258,21.523179,4.304636,3.311258,3.311258,3.311258,3.311258,3.311258,3.311258,12.913907,3.311258,3.311258
Voyant分析用最終版_0717,3.690037,6.642067,11.439114,3.690037,24.723247,4.428044,3.690037,3.690037,4.059041,3.690037,4.797048,3.690037,14.391144,3.690037,3.690037
Voyant分析用最終版_0718,0.914913,3.659652,2.1043,2.927722,48.490393,1.37237,1.097896,15.279049,1.006404,13.357732,0.914913,0.914913,4.483074,0.914913,2.561757
Voyant分析用最終版_0719,4.464286,4.464286,4.464286,4.464286,19.642857,4.464286,5.357143,4.464286,4.464286,21.428572,4.464286,4.464286,4.464286,4.464286,4.464286
Voyant分析用最終版_0720,3.745318,31.835207,3.745318,5.617978,3.745318,3.745318,3.745318,3.745318,3.745318,5.617978,3.745318,3.745318,3.745318,8.614232,10.861423
Voyant分析用最終版_0721,0.869565,51.304346,0.869565,9.826087,4.782608,1.043478,0.869565,5.391304,3.826087,7.391304,0.869565,4.695652,0.869565,6.434783,0.956522
Voyant分析用最終版_0722,2,1.043478,0.869565,6.782608,52.6087,0.869565,0.869565,17.130435,0.869565,11.043478,0.869565,2.434783,0.869565,0.869565,0.869565
Voyant分析用最終版_0723,2.309469,2.309469,2.309469,2.309469,5.080831,2.309469,2.309469,6.466512,48.03695,11.316397,6.004619,2.309469,2.309469,2.309469,2.309469
Voyant分析用最終版_0724,3.267974,5.228758,3.267974,3.267974,3.267974,3.267974,3.267974,3.267974,26.797387,8.496732,6.535948,3.267974,20.261438,3.267974,3.267974
Voyant分析用最終版_0725,4.694836,4.694836,4.694836,4.694836,18.779343,4.694836,4.694836,4.694836,4.694836,13.145539,4.694836,4.694836,7.042254,4.694836,9.389672
Voyant分析用最終版_0726,1.626016,1.626016,1.951219,1.626016,14.308943,1.626016,1.626016,13.333334,26.99187,1.626016,16.09756,2.926829,8.943089,4.065041,1.626016
Voyant分析用最終版_0727,7.189543,7.189543,15.03268,3.921569,3.921569,3.594771,22.875817,4.575163,7.843138,3.921569,3.267974,3.267974,6.862745,3.267974,3.267974
Voyant分析用最終版_0728,4.694836,4.694836,4.694836,4.694836,22.065727,4.694836,4.694836,4.694836,4.694836,8.450704,4.694836,4.694836,13.145539,4.694836,4.694836
Voyant分析用最終版_0729,3.787879,3.787879,15.151516,3.787879,5.303031,20.833333,13.636364,3.787879,3.787879,5.303031,3.787879,3.787879,5.681818,3.787879,3.787879
Voyant分析用最終版_0730,3.154574,3.154574,3.154574,3.154574,3.470032,3.154574,3.154574,5.678234,16.719243,3.154574,13.249211,3.154574,29.022083,3.470032,3.154574
Voyant分析用最終版_0731,2.55102,2.55102,3.061224,2.55102,2.55102,2.55102,2.55102,5.357143,12.755102,8.928572,17.34694,2.55102,29.591838,2.55102,2.55102
Voyant分析用最終版_0732,5.652174,4.347826,4.347826,4.347826,4.347826,4.347826,6.956521,4.347826,22.173913,4.347826,5.217391,4.347826,15.21739,5.652174,4.347826
Voyant分析用最終版_0733,2.638522,2.638522,3.166227,2.638522,8.179419,2.638522,2.638522,17.6781,7.915568,32.453826,2.638522,2.638522,6.860159,2.638522,2.638522
Voyant分析用最終版_0734,12.5,3.289474,3.289474,8.552632,3.618421,3.947368,3.289474,8.552632,3.618421,14.802632,3.289474,7.56579,3.289474,3.289474,17.105263
Voyant分析用最終版_0735,3.676471,3.676471,12.132353,3.676471,11.397058,3.676471,5.882353,3.676471,3.676471,3.676471,3.676471,3.676471,30.147058,3.676471,3.676471
Voyant分析用最終版_0736,14.705883,4.201681,12.184874,4.201681,8.403362,4.201681,10.084034,4.621849,5.042017,5.882353,4.201681,5.462185,8.403362,4.201681,4.201681
Voyant分析用最終版_0737,4.081633,4.081633,4.081633,4.081633,4.081633,4.081633,4.081633,4.081633,20.816326,13.061224,4.897959,4.081633,16.32653,4.081633,4.081633
Voyant分析用最終版_0738,3.90625,3.90625,3.90625,3.90625,3.90625,5.46875,3.90625,3.90625,3.90625,26.953125,11.71875,3.90625,12.109375,3.90625,4.6875
Voyant分析用最終版_0739,1.371742,1.371742,1.371742,2.60631,1.371742,1.508916,30.041152,12.894376,31.138545,7.270233,1.371742,3.56653,1.371742,1.371742,1.371742
Voyant分析用最終版_0740,17.857143,2.747253,2.747253,2.747253,2.747253,4.120879,15.659341,2.747253,8.241758,2.747253,5.769231,21.153846,2.747253,2.747253,5.21978
Voyant分析用最終版_0741,3.30033,3.30033,3.30033,3.30033,3.30033,3.30033,3.30033,16.50165,3.630363,26.072606,9.570957,3.30033,3.30033,5.940594,8.580858
Voyant分析用最終版_0742,3.484321,3.484321,3.484321,4.181185,3.484321,3.484321,3.484321,4.181185,20.557491,13.240418,3.484321,3.484321,22.996515,3.484321,3.484321
Voyant分析用最終版_0743,4.739337,6.161137,4.739337,7.582939,4.739337,4.739337,4.739337,5.21327,4.739337,8.056872,4.739337,4.739337,17.061612,7.582939,10.42654
Voyant分析用最終版_0744,4.132231,4.132231,16.115703,4.132231,21.487603,4.132231,4.132231,4.132231,4.132231,7.438017,4.132231,4.132231,9.504132,4.132231,4.132231
Voyant分析用最終版_0745,2.604167,2.604167,2.604167,2.604167,20.833333,2.604167,2.604167,11.979166,2.604167,29.427084,2.604167,2.604167,4.947917,2.604167,6.770834
Voyant分析用最終版_0746,3.521127,3.521127,3.521127,3.521127,3.521127,3.521127,8.802817,3.521127,11.267605,18.661971,3.521127,3.521127,22.535211,3.521127,3.521127
Voyant分析用最終版_0747,0.869565,39.565217,0.869565,1.73913,0.956522,0.869565,0.869565,0.869565,0.869565,0.869565,0.869565,0.869565,0.869565,45.043477,4
Voyant分析用最終版_0748,4.608295,23.502304,4.608295,4.608295,4.608295,4.608295,4.608295,5.069124,4.608295,4.608295,4.608295,4.608295,4.608295,10.138249,10.599078
Voyant分析用最終版_0749,3.89105,3.89105,3.89105,3.89105,11.673152,3.89105,3.89105,10.894941,3.89105,21.011673,3.89105,3.89105,10.505837,3.89105,7.003891
Voyant分析用最終版_0750,3.546099,3.546099,3.546099,4.964539,3.546099,3.546099,3.546099,13.120568,6.028369,30.496454,3.546099,3.546099,9.929078,3.546099,3.546099
Voyant分析用最終版_0751,11.157025,4.132231,5.785124,4.132231,6.61157,4.132231,10.330579,16.94215,4.132231,7.024793,4.132231,9.090909,4.132231,4.132231,4.132231
Voyant分析用最終版_0752,4.854369,4.854369,4.854369,4.854369,16.504854,4.854369,4.854369,9.708738,4.854369,15.53398,4.854369,4.854369,4.854369,4.854369,4.854369
Voyant分析用最終版_0753,4.237288,4.237288,4.237288,4.237288,13.983051,4.237288,4.237288,4.237288,4.237288,24.152543,4.237288,4.237288,11.016949,4.237288,4.237288
Voyant分析用最終版_0754,3.861004,3.861004,3.861004,3.861004,4.633205,3.861004,3.861004,9.266409,3.861004,30.11583,3.861004,3.861004,9.65251,3.861004,7.722008
Voyant分析用最終版_0755,5.347594,5.347594,5.347594,5.347594,5.347594,5.347594,5.347594,5.347594,5.347594,13.903743,5.882353,5.347594,13.903743,5.347594,7.486631
Voyant分析用最終版_0756,4.310345,4.310345,7.327586,4.310345,4.310345,4.310345,19.827586,4.310345,12.5,4.310345,4.310345,4.310345,12.931034,4.310345,4.310345
Voyant分析用最終版_0757,6.840391,3.257329,3.257329,7.817589,3.257329,3.257329,3.257329,11.400651,3.257329,12.37785,3.257329,3.257329,3.257329,6.188925,26.058632
Voyant分析用最終版_0758,21.276596,2.12766,11.06383,2.12766,4.042553,2.12766,2.12766,6.80851,7.446808,2.12766,4.468085,2.340426,13.829787,10.851064,7.234043
Voyant分析用最終版_0759,3.690037,4.428044,3.690037,3.690037,3.690037,3.690037,3.690037,3.690037,19.557196,21.771218,3.690037,3.690037,13.653137,3.690037,3.690037
Voyant分析用最終版_0760,3.831417,3.831417,3.831417,3.831417,4.21456,3.831417,3.831417,4.597701,5.363985,19.54023,3.831417,3.831417,27.969348,3.831417,3.831417
Voyant分析用最終版_0761,4.255319,4.255319,4.255319,4.255319,5.106383,4.255319,4.255319,14.042553,4.255319,19.148937,4.255319,4.255319,14.893617,4.255319,4.255319
Voyant分析用最終版_0762,2.747253,4.67033,2.747253,2.747253,4.67033,2.747253,2.747253,2.747253,2.747253,28.296703,2.747253,2.747253,17.032968,3.571429,17.032968
Voyant分析用最終版_0763,4.56621,4.56621,4.56621,4.56621,4.56621,36.07306,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621
Voyant分析用最終版_0764,3.937008,3.937008,3.937008,3.937008,3.937008,3.937008,37.007874,4.724409,3.937008,3.937008,5.511811,4.724409,8.661418,3.937008,3.937008
Voyant分析用最終版_0765,4.329004,4.329004,4.329004,4.329004,16.450216,7.359307,4.329004,4.329004,4.329004,4.329004,13.419913,4.329004,15.151516,4.329004,4.329004
Voyant分析用最終版_0766,4.608295,5.069124,4.608295,4.608295,14.285715,4.608295,4.608295,4.608295,4.608295,9.21659,6.451613,4.608295,4.608295,6.451613,17.050691
Voyant分析用最終版_0767,9.125476,3.802281,3.802281,4.182509,3.802281,3.802281,3.802281,3.802281,3.802281,33.840305,3.802281,3.802281,7.984791,3.802281,6.844106
Voyant分析用最終版_0768,13.475177,7.801419,3.546099,3.546099,3.546099,3.546099,3.546099,10.638298,3.900709,24.822696,3.546099,3.546099,4.609929,3.900709,6.028369
Voyant分析用最終版_0769,3.893443,4.303279,10.45082,2.04918,30.737704,8.606558,2.04918,4.098361,2.04918,2.04918,2.04918,21.516393,2.04918,2.04918,2.04918
Voyant分析用最終版_0770,2.105263,2.105263,2.105263,2.105263,38.526314,2.105263,2.31579,7.578947,2.105263,18.105263,2.105263,2.105263,12.421053,2.105263,2.105263
Voyant分析用最終版_0771,2.739726,8.219178,4.931507,7.123288,2.739726,2.739726,12.328767,3.561644,28.219178,8.493151,2.739726,2.739726,7.945205,2.739726,2.739726
Voyant分析用最終版_0772,4.62963,4.62963,4.62963,4.62963,7.87037,4.62963,5.555556,4.62963,24.537037,4.62963,4.62963,4.62963,4.62963,4.62963,11.111111
Voyant分析用最終版_0773,4.694836,6.103287,20.187794,6.57277,4.694836,4.694836,4.694836,4.694836,4.694836,7.981221,4.694836,9.859155,4.694836,4.694836,7.042254
Voyant分析用最終版_0774,4.098361,4.098361,4.098361,4.098361,4.098361,4.098361,4.098361,4.098361,9.016393,30.327868,4.098361,4.098361,11.47541,4.098361,4.098361
Voyant分析用最終版_0775,3.773585,4.528302,15.471698,3.773585,15.09434,3.773585,3.773585,8.301887,3.773585,3.773585,3.773585,4.150943,18.490566,3.773585,3.773585
Voyant分析用最終版_0776,4.405286,4.405286,15.418503,4.405286,4.405286,23.788546,6.60793,4.405286,5.726872,4.405286,4.405286,4.405286,4.405286,4.405286,4.405286
Voyant分析用最終版_0777,2.739726,3.013699,2.739726,4.931507,2.739726,2.739726,2.739726,2.739726,8.767124,43.561643,5.20548,2.739726,9.315068,2.739726,3.287671
Voyant分析用最終版_0778,3.484321,29.268292,3.832753,9.407666,7.665505,3.484321,3.484321,3.484321,4.181185,6.968641,3.484321,3.484321,3.484321,5.923345,8.362369
Voyant分析用最終版_0779,4.424779,11.946902,4.424779,4.424779,16.371681,4.424779,4.424779,4.424779,9.734514,4.424779,4.424779,4.424779,5.309734,4.424779,12.38938
Voyant分析用最終版_0780,4.366812,4.366812,4.366812,4.366812,4.366812,4.366812,4.366812,4.366812,9.606987,24.454148,4.366812,4.366812,13.537118,4.366812,4.366812
Voyant分析用最終版_0781,4.132231,4.132231,4.132231,4.132231,12.396694,4.132231,4.132231,4.132231,4.132231,25.20661,4.132231,4.132231,9.090909,4.132231,7.85124
Voyant分析用最終版_0782,3.571429,3.571429,3.571429,3.571429,12.142857,3.571429,3.571429,7.857143,17.857143,12.857144,3.928572,3.571429,13.214286,3.571429,3.571429
Voyant分析用最終版_0783,4.081633,4.081633,4.897959,4.897959,5.306122,4.081633,4.489796,5.714286,30.204082,4.081633,11.020408,4.897959,4.081633,4.081633,4.081633
Voyant分析用最終版_0784,3.322259,3.654485,3.322259,3.322259,13.953489,3.322259,3.322259,3.322259,3.986711,29.568106,3.322259,3.322259,15.614618,3.322259,3.322259
Voyant分析用最終版_0785,2.398081,7.434053,2.398081,2.63789,4.076739,2.398081,2.398081,7.194245,2.877698,27.098322,4.076739,2.398081,2.398081,11.7506,18.465228
Voyant分析用最終版_0786,6.08365,4.562738,3.802281,3.802281,14.828898,3.802281,3.802281,10.646388,9.125476,8.745247,4.182509,3.802281,3.802281,3.802281,15.209125
Voyant分析用最終版_0787,8.042488,2.427921,3.338391,4.552352,6.980273,10.166919,1.517451,7.890744,15.326253,11.987861,5.462822,7.587253,1.517451,6.525038,6.676783
Voyant分析用最終版_0788,0.869565,50.43478,0.869565,8.347827,0.956522,0.869565,0.869565,0.869565,0.869565,3.73913,0.869565,0.869565,0.869565,26,2.695652
Voyant分析用最終版_0789,4.464286,4.464286,4.464286,4.464286,25,11.607143,4.464286,5.803571,6.25,6.25,4.464286,4.910714,4.464286,4.464286,4.464286
